price,created_at,delivery_status
37.56,1620210852748,3
59.92,1629440369205,1
130.46,1626520860052,3
20.78,1632321012503,1
133.56,1621863783351,2
9.08,1621891504151,1
69.07,1631200526531,2
10.01,1625061939113,2
111.8,1627382282012,2
80.42,1622088630503,1
17.22,1632134158785,2
112.03,1624228862358,3
149.16,1632797029637,1
80.47,1624670341385,3
136.04,1623737975290,2
186.31,1621927216401,2
94.95,1631090271579,1
91.88,1625256644590,2
39.59,1625405215640,3
2.6,1625479435283,2
65.88,1632183741133,1
82.31,1630911566556,3
21.27,1627790708520,2
103.31,1625039173332,1
60.68,1621060544786,3
1.06,1626732290224,2
200.43,1633015661793,1
124.24,1631927817211,1
74.72,1631943043244,2
134.52,1630675858478,1
25.55,1620949388574,1
157.0,1630217534175,1
6.45,1632162719680,3
75.46,1628478825575,3
147.39,1624966142071,2
138.63,1631959636915,2
92.17,1632981636175,3
112.72,1630646245816,2
19.8,1624782639754,2
0.19,1626732696471,2
224.12,1628403170642,2
167.55,1624272144681,1
59.36,1623932525380,1
91.47,1623229869241,1
201.27,1625810454204,2
78.58,1632377666061,1
71.86,1633837865788,1
297.39,1627816208477,1
5.37,1627498590526,3
75.83,1630423725485,1
50.4,1630490540048,1
106.56,1631193145698,2
96.79,1624825122430,2
60.08,1630358870874,2
78.08,1631559348857,1
77.82,1626873633510,2
4.63,1625096090488,2
6.03,1620900530913,2
182.37,1622651673251,2
188.41,1632157667369,2
87.64,1623176935009,2
268.92,1628310876116,3
157.16,1623784955233,2
116.26,1633812489338,3
141.27,1621608465677,3
4.15,1629630246158,1
159.3,1626965242275,2
102.43,1620369879551,1
53.01,1620676080831,2
164.74,1624183879154,2
159.62,1620097119909,3
75.43,1633356954033,1
123.32,1629275323358,1
133.21,1629673039609,2
66.23,1621365522015,3
149.61,1625284040958,3
97.73,1625538404119,2
7.38,1626142196095,2
6.42,1633388760345,2
84.16,1625317579536,3
84.08,1628758611299,3
96.83,1627673884349,3
18.13,1626344115835,3
174.46,1633248539006,1
4.34,1621844419160,1
118.43,1627366258629,1
94.56,1621782445195,1
125.98,1630276130505,2
272.21,1629404205330,3
42.06,1631099817885,1
154.18,1632463935138,3
24.37,1631487788896,3
120.91,1629714773534,2
146.67,1621551184543,2
12.1,1632672010671,3
85.53,1625257660500,3
183.08,1624983175399,1
24.26,1630259792437,3
96.33,1629768470687,3
67.27,1623110484672,1
54.37,1623535279730,2
2.65,1628169654426,1
30.51,1632437243999,3
116.37,1621795321393,1
48.02,1620593519819,3
50.27,1626156704866,3
70.63,1633247309413,1
50.2,1620834535754,2
78.65,1626841010834,1
143.41,1621253009427,1
85.32,1628162751766,2
71.75,1622838026305,1
125.27,1633615437967,1
18.12,1631434778460,3
15.29,1622241950138,3
104.7,1626038332103,3
200.35,1626506325848,1
22.47,1624661442377,1
137.6,1620362522311,3
121.7,1626981479102,1
111.81,1625748793025,3
115.24,1620742215251,2
2.57,1626789404344,3
220.65,1630747695874,1
109.55,1631684827635,3
50.17,1629003110635,3
90.92,1621982673927,3
100.54,1623277081287,3
0.32,1628117032541,2
90.61,1626167990448,2
8.22,1622713237355,1
46.39,1628681547348,1
58.82,1620165465156,1
59.93,1625982381399,2
6.64,1632512108520,1
82.8,1629125958603,2
34.9,1622671525853,2
108.86,1624020507349,3
120.67,1628647169449,3
132.72,1624779207270,1
62.2,1631737753241,2
23.61,1621861471275,1
46.8,1622097498781,2
14.56,1626252416893,1
97.96,1622640711351,3
183.14,1622833598458,1
3.96,1630948997928,1
130.85,1621713850650,2
14.62,1626250417619,2
102.57,1633633333186,2
117.91,1633053486007,2
167.76,1633297428010,1
12.51,1621323952816,3
247.94,1630166650919,2
48.25,1626207897771,1
29.0,1632757761177,2
40.81,1624425700342,1
73.01,1628998386546,2
85.73,1632613939465,1
139.81,1623903249523,1
96.62,1628503636262,2
43.64,1628931969740,3
17.57,1629251295971,2
61.63,1622009206194,1
1.37,1630303350146,3
9.54,1629741971405,1
66.99,1627858341249,1
39.07,1626760806451,3
150.94,1628720816340,3
51.41,1620057289665,1
109.78,1625547169022,2
106.25,1633420207647,3
28.94,1627618145078,3
83.95,1630027321321,2
111.94,1633710444438,3
106.46,1627148711772,1
93.73,1631075081149,1
124.17,1633142243134,2
162.87,1620644347493,3
42.77,1630653669854,3
87.74,1630948689563,2
54.77,1633807791679,2
1.11,1630623019221,3
117.04,1631806752251,1
0.43,1626965647302,3
38.64,1631696572194,2
25.5,1626008535792,2
67.9,1621255262757,1
63.72,1626370949743,3
105.22,1625568302580,2
146.16,1623230030885,1
45.07,1627705308003,2
205.05,1626759423813,3
160.68,1625123177500,3
95.49,1623415774716,1
124.76,1632484547318,2
119.94,1631408471717,1
152.61,1625465590763,3
63.4,1623432264159,1
63.51,1631327825449,2
15.34,1633042055433,3
113.71,1623697777839,2
204.8,1629151559723,2
112.16,1632176524974,3
210.75,1624812825237,2
83.73,1620191561200,3
73.72,1629120862212,3
72.16,1624335563291,1
20.88,1633040963919,3
26.25,1621415836326,3
102.52,1620445148510,2
84.23,1622363812701,2
112.29,1625374028464,2
114.51,1625598321868,1
118.68,1624611367915,1
17.1,1621470609011,3
220.9,1622911129777,1
162.52,1632982867886,3
61.32,1626547509423,2
72.5,1630085701984,1
23.61,1626043880115,3
46.12,1631820767292,3
30.4,1633144701579,1
64.23,1620693751892,2
69.51,1625677049334,3
102.52,1628701933571,1
115.28,1622199530639,1
120.63,1632872967994,2
93.4,1621794813593,3
60.54,1625108213153,1
78.73,1630170147718,3
90.75,1632826725443,2
27.43,1621106362461,3
7.56,1630823815876,1
30.92,1625847539282,1
22.45,1629167991071,2
50.66,1632333135237,2
116.62,1625304879989,1
129.52,1627241616603,3
93.27,1621837748097,3
4.87,1627435240227,2
116.35,1625832591104,1
142.61,1627389392565,2
28.62,1620195386945,1
61.6,1623522106604,2
139.81,1631844160781,3
32.71,1623554071829,1
157.66,1624539300404,1
122.71,1631664674967,2
81.09,1631033039472,2
109.53,1622555566382,3
76.16,1631257025389,1
44.63,1626000082420,3
68.37,1622922601754,2
7.62,1627886570898,1
32.88,1632216314694,3
197.54,1626758280426,3
157.21,1626480408889,2
32.86,1626436896294,3
157.15,1623184352450,2
82.05,1626023557277,1
32.4,1633830282220,1
22.35,1633308754239,3
84.2,1625283733113,2
0.2,1620952807170,3
32.59,1632768333172,1
139.71,1620218451400,2
60.41,1625403878700,3
30.09,1621178416831,1
193.99,1627293780145,1
101.53,1633615098971,1
197.3,1629063011955,2
80.92,1624188666719,2
144.58,1628281693826,1
4.49,1626748012737,3
143.21,1627613734936,2
25.5,1621709843554,1
32.81,1620513174613,3
75.27,1621497797159,1
16.22,1633119332875,2
55.57,1624471232482,2
69.39,1622594308937,2
89.44,1621979976269,3
94.73,1627690405191,3
80.07,1627491821635,1
171.82,1625326737723,1
56.05,1629124811856,2
73.62,1629699300597,2
158.34,1620518618398,3
43.07,1631168216170,3
111.26,1621714534676,3
38.72,1621411853354,3
169.35,1622872425380,1
59.31,1620334583452,3
125.41,1633363123563,1
122.24,1628203474553,1
73.98,1628841026320,1
29.56,1620643500756,2
1.21,1620619005331,2
29.69,1623112518365,1
124.24,1627472248512,1
6.05,1633684031412,1
56.18,1627858282581,3
32.49,1621188647853,1
24.65,1620988071534,3
100.44,1626788423983,2
15.63,1628630219491,3
156.08,1628637575840,3
24.66,1623972289209,1
0.12,1632747745088,3
122.64,1621962365081,1
102.97,1629807897397,2
212.72,1626049331964,2
61.0,1623377217755,1
6.02,1625441790020,2
94.5,1620757743467,1
96.61,1629735003015,1
2.1,1627538186948,2
194.87,1632775659942,3
84.36,1624194848744,3
20.88,1620560758970,3
91.78,1626334728303,3
88.95,1622103373008,3
40.17,1626647746999,2
8.64,1631512248322,1
81.02,1620038110418,2
198.03,1622790352569,1
102.84,1621092880755,2
22.18,1629915646599,2
148.56,1620084802218,2
26.72,1627539562045,3
42.39,1622373642850,2
97.12,1623643609334,1
58.0,1631150031687,1
86.1,1623538379205,2
184.72,1632169880686,2
0.63,1623221785325,2
76.61,1625697062551,1
88.36,1631059957371,2
94.58,1622595017096,3
41.8,1625586028121,3
48.02,1625990972854,3
193.2,1622744421342,2
51.51,1628340031948,3
91.84,1629653195058,3
33.77,1632596795231,3
45.81,1631970962795,2
60.39,1633396777993,2
121.55,1627919053907,2
27.48,1625026333772,2
24.24,1632175774262,3
140.88,1624337269104,1
78.95,1627094407202,1
295.56,1624151642684,3
155.53,1632101792189,1
14.03,1625862270394,1
26.89,1628662019121,2
144.2,1624190426887,2
47.5,1622466514349,1
135.48,1624624550000,1
13.22,1624573564821,3
135.45,1631758205964,2
149.0,1620510750643,1
73.88,1625224929609,1
89.58,1631423037461,2
14.36,1622545034916,3
194.44,1625666066077,1
8.8,1624676411887,1
4.61,1631708773461,1
91.23,1623783427476,3
121.57,1627645318345,2
91.26,1626678607439,2
6.88,1622503479061,2
151.46,1620186349225,1
1.42,1633848129691,2
35.56,1623423013674,2
13.87,1620320396284,1
40.99,1632552038903,1
69.41,1632851311048,1
11.13,1623684569914,1
50.65,1626201204055,2
52.71,1624572140706,2
41.94,1621290025079,3
115.77,1625309954183,2
7.19,1622203897218,1
19.79,1620462347692,3
138.74,1633286909601,2
21.56,1633819655824,2
13.34,1626971139664,2
75.65,1621438477038,2
11.89,1628599199175,1
150.19,1629362369472,2
13.7,1625090893269,1
96.82,1621172021229,3
91.03,1625157687947,1
103.37,1623345040651,1
176.4,1632416779972,2
108.76,1625613764638,2
51.07,1626357201688,1
19.7,1626334602808,3
59.94,1631154324978,1
182.12,1621484135816,1
189.56,1626853209016,1
110.86,1633811609160,3
198.64,1625631683072,3
63.01,1619894727688,2
32.51,1633501377823,1
20.41,1628557774484,2
145.62,1633132551682,3
40.14,1631397638399,1
117.55,1630133104392,2
140.1,1621548191029,2
26.34,1622921919822,1
121.92,1633622957239,1
65.2,1631074579189,2
94.59,1621099347425,3
142.75,1626956284850,1
62.05,1630798959987,2
56.65,1631585668944,3
113.71,1624415892431,2
10.9,1627753127699,3
12.35,1631477585072,3
157.94,1622984271767,1
243.18,1632638976052,3
125.9,1632728760138,2
157.83,1630133858393,1
25.47,1624405613610,3
66.35,1625964179118,1
111.74,1626790777634,2
38.42,1623964275508,2
134.55,1621936764407,2
22.66,1633849867499,3
102.23,1625763156408,3
40.93,1621489935876,3
76.08,1628612958481,2
136.24,1632064239728,1
146.41,1622155969635,3
137.48,1633738933111,3
30.28,1632780313093,2
126.21,1633381608329,3
46.29,1633903738361,2
15.01,1633376635156,2
29.69,1627238491247,3
120.5,1630536438347,3
213.7,1631564534011,3
183.27,1624699076879,3
3.42,1629871342342,1
218.13,1626666911318,1
65.53,1633723765697,2
161.17,1623747286884,2
150.7,1633421947923,2
36.22,1631686664522,1
54.62,1620777446177,3
12.62,1626655460908,1
23.17,1627272372074,1
58.76,1633399011148,1
0.09,1621982848389,2
3.54,1626532960133,2
68.03,1622144796759,2
8.39,1632331479073,1
40.78,1624995914519,3
58.62,1622358224954,3
108.78,1621700853159,2
52.58,1628956007033,1
168.15,1632393081937,3
12.08,1627063773442,3
75.62,1623440567506,2
73.33,1632938478716,3
51.69,1629984175338,2
29.86,1631136922595,3
66.43,1627919019631,1
39.88,1632624381791,3
8.47,1631789951932,3
96.85,1626430830043,3
14.02,1620490106109,1
192.73,1629370739159,1
122.15,1628392910985,3
3.46,1629145317449,2
119.42,1619940900586,3
23.71,1631319739407,1
86.54,1626744337101,1
8.51,1631240283405,3
87.03,1630486899141,1
82.86,1627422595131,1
77.65,1625065877124,3
43.06,1622856787314,1
30.88,1629918279306,1
56.19,1622614938276,2
188.84,1620851924773,2
26.79,1632013017877,2
102.05,1630725868841,1
35.29,1623383611062,2
167.62,1629319085529,3
109.41,1627472508763,1
159.35,1622787346642,3
98.74,1626905896174,3
269.92,1630864485710,2
53.48,1629340471980,3
125.77,1627934841451,1
89.83,1622259252398,3
88.05,1622896225720,2
120.67,1624726616188,1
50.53,1629875599922,1
137.32,1621851633975,3
22.0,1623462126035,2
164.37,1621508641175,1
137.74,1624091675079,3
88.86,1633869633856,3
211.5,1622719253034,2
67.35,1627836033147,3
77.23,1624086179147,1
56.48,1620580932359,2
13.11,1631956207125,3
55.9,1625727161852,2
12.94,1627090200786,1
6.78,1632845845378,3
28.42,1632232389580,1
19.19,1626970011160,3
12.01,1620580503278,2
8.15,1629423533975,3
71.12,1626053321432,2
77.67,1632345359639,3
93.64,1630659120921,2
131.04,1629753751663,3
40.52,1620278159779,1
68.9,1628387852942,2
141.56,1621278757826,2
141.99,1626254278857,2
20.51,1620540432403,1
26.99,1620309784781,1
70.16,1631864332812,3
63.06,1628245335974,2
117.32,1633445333309,2
102.72,1624145286344,3
21.5,1631337080883,3
65.67,1629498699848,1
49.19,1624064948536,3
65.2,1632131209826,1
110.87,1625027178431,1
47.4,1631891313335,1
187.67,1633199975921,1
42.28,1628448100575,2
189.55,1623289613397,2
78.37,1632324668107,3
145.87,1631296623296,3
42.45,1631048628606,3
122.42,1630712894929,2
108.07,1628117387840,2
283.74,1627080617041,1
80.57,1628017109870,3
96.46,1628553107735,3
1.99,1625093294398,1
69.38,1633027920708,3
26.1,1624506449150,2
36.1,1626266017731,3
98.36,1626633966574,2
151.39,1620901970450,3
208.79,1625685798827,1
38.57,1630993868040,1
168.86,1629644434808,3
67.85,1623963273982,2
67.55,1624967898723,2
164.45,1620565543929,3
107.84,1633897896372,3
96.84,1633387274054,1
74.94,1626068581923,3
39.67,1620413186658,1
254.28,1627752693929,3
65.73,1623197874941,1
93.38,1628032349199,1
141.23,1628620301226,1
55.75,1632640089844,2
87.5,1628842705076,1
1.2,1620535048641,1
300.05,1621287044544,1
9.24,1623928697809,1
88.37,1633905992082,2
77.16,1629137205407,2
119.84,1621609323476,3
57.99,1622781059564,1
37.2,1626369288730,3
56.97,1624534846491,1
32.82,1627874748620,2
9.6,1621195581817,1
89.36,1621682723276,1
54.91,1622927718484,1
104.9,1621972895589,3
168.5,1633717121829,1
90.81,1620576599136,1
17.09,1631985613893,1
6.17,1627896724585,1
108.88,1627929000049,1
253.9,1630233161498,3
34.68,1632259577660,2
66.07,1628161479864,2
64.96,1627896299692,3
208.53,1631733228616,2
88.61,1629288410085,3
35.81,1620581018048,3
35.7,1629536731355,3
39.28,1625169427466,3
49.9,1622043601234,3
112.41,1628565404138,3
166.88,1629824201086,1
180.43,1630485209258,1
145.05,1629292962757,2
38.2,1627854839970,2
190.82,1628383494513,3
110.2,1630692500932,1
67.18,1623044433538,2
97.42,1624640724688,2
8.12,1621776191290,1
90.59,1626464741287,2
161.11,1628873219184,1
103.13,1625099510307,2
138.06,1632156161169,3
147.72,1628289056950,3
83.83,1625004041090,2
256.33,1633663053048,3
7.45,1631463182337,3
33.03,1631432991698,3
209.43,1622670957879,3
98.23,1620823591748,1
113.97,1633385120974,1
23.25,1626455452251,3
153.98,1628907755946,2
27.37,1622894521323,3
156.44,1622124655936,1
5.75,1627822089793,3
42.25,1628207899011,2
40.73,1629889449402,1
21.59,1626882381393,3
189.34,1625020495890,3
130.57,1633876129169,3
30.25,1630740364298,2
54.49,1631266699619,3
54.68,1630840623288,1
62.86,1632273835985,3
40.88,1631800884723,3
165.95,1630975396674,1
147.45,1631423045031,1
81.85,1621049520815,1
45.81,1621106277760,2
112.5,1630542001993,2
87.93,1631959211809,2
13.88,1630438437534,1
62.27,1620409015932,3
173.19,1620335743115,1
106.03,1629284196208,3
34.33,1633377892803,2
40.23,1627122536130,2
84.1,1623171620859,1
100.96,1622944511636,1
16.44,1633566154823,1
29.98,1625874721285,3
131.52,1627072962160,1
121.36,1625970552002,1
38.08,1632531114368,1
17.91,1627523358877,1
164.36,1621191056807,1
114.47,1622682912168,2
102.52,1625348030546,3
14.92,1621484393971,1
75.49,1633923587331,2
226.81,1633798225960,3
195.74,1627973832529,2
91.85,1626901148503,2
35.35,1622438053478,1
54.98,1628790285302,3
0.55,1626164372487,2
27.61,1620077258800,3
166.34,1628356622525,3
117.76,1623389626906,1
234.13,1632386238843,1
64.06,1632933173281,3
151.89,1629424341350,1
52.17,1621408436923,2
47.48,1633727283175,2
351.21,1631371523345,1
56.61,1623816250442,3
3.27,1626117381852,3
110.31,1632529938030,3
1.3,1624813362483,3
28.55,1633460902162,2
41.41,1627725540769,1
25.08,1627178339411,1
23.58,1619867304387,3
89.57,1621396259309,1
91.7,1628947547993,2
125.55,1620716619759,1
105.38,1629245950222,2
148.16,1633556952217,1
77.7,1622565931186,3
74.74,1624972644499,2
106.63,1630730161016,3
74.1,1620384409357,1
53.86,1630269061501,2
25.63,1631961833864,3
3.8,1627609712299,2
193.44,1633219608783,3
86.66,1621761472735,1
5.07,1626757622253,2
134.66,1624556494022,3
98.02,1623691556395,3
46.89,1627284660803,3
65.23,1621728675175,2
14.87,1624656841503,3
1.26,1630545637063,3
180.23,1627103911483,2
76.38,1625612699803,2
165.05,1625353738584,2
23.32,1631922909915,3
96.24,1622553029157,2
40.87,1622389541631,3
158.12,1631842623718,1
38.86,1631535786783,2
38.26,1629720780984,1
75.85,1619868001179,3
115.69,1633089521742,1
38.03,1623098604333,3
58.93,1620136764603,3
126.25,1629350200375,3
17.58,1623014177399,2
57.85,1632899419735,2
102.91,1628535663545,3
75.25,1629961862341,3
8.16,1632310820162,1
56.22,1627938614626,1
87.87,1633364433944,2
184.66,1621806927213,2
214.73,1627505136076,3
61.49,1621839632403,3
19.71,1632903398683,3
4.75,1626363754474,2
68.59,1630457082576,2
61.39,1631202829904,1
33.51,1625207363196,3
145.25,1623838022543,1
172.5,1627153790958,3
30.99,1633031086525,1
146.4,1631940445948,1
23.69,1631034675255,3
103.94,1631149839417,3
53.31,1630896423614,2
6.37,1627342636372,1
115.48,1629751338552,2
211.56,1630395813253,1
99.72,1625884555787,1
81.53,1630438083592,2
69.66,1629782982577,1
23.18,1632459491045,3
148.8,1630389450884,3
146.93,1619923148648,1
83.19,1621214843162,3
153.82,1623220327095,3
70.94,1628920428635,2
41.78,1625538113974,2
39.19,1630780320142,3
88.95,1631533615629,3
70.18,1627362493698,1
85.58,1620060481461,3
83.36,1628710020543,1
282.27,1624469658918,1
27.57,1627568388304,2
18.1,1628402444049,2
18.88,1623717044357,2
189.66,1627239087419,1
82.54,1621532549685,1
6.27,1633273371018,3
13.43,1629817556608,3
11.24,1625811053430,2
8.08,1633693951266,2
114.3,1621377805887,2
33.71,1623605178577,2
49.25,1621553954515,1
34.29,1626446407797,3
50.47,1632378025386,1
30.32,1622228610622,1
113.25,1624805906182,3
31.14,1630125716261,1
97.93,1620570004392,3
194.84,1623187227981,2
37.06,1620949177417,3
126.45,1633903226497,1
16.01,1623059065338,3
10.46,1624178608330,2
81.58,1631043305100,1
68.46,1629985782753,2
18.86,1630666751418,3
3.43,1626435580947,1
87.97,1632732629469,1
202.02,1631213649722,3
72.55,1624759278765,3
41.15,1626694710793,2
3.23,1627969857232,3
236.94,1620921089499,1
81.23,1621781718738,2
193.66,1629952227870,3
44.21,1623033012734,3
104.44,1626659593953,2
121.96,1631358488894,1
22.37,1629840256532,1
44.03,1621963776620,2
109.97,1623271624542,3
81.29,1631843745336,1
123.72,1620925196246,3
152.19,1633921475728,3
166.93,1628921920970,2
220.0,1623543363392,3
130.76,1622789813485,2
27.13,1630801461276,3
111.76,1632772954876,2
64.78,1628560824934,3
28.35,1628783912989,1
56.34,1627674505172,1
25.0,1622071223367,1
84.93,1623190615512,2
50.79,1633344659061,3
20.3,1622719922990,2
117.9,1632869781760,1
189.26,1633817652484,1
71.87,1623717012037,1
96.05,1624536269224,1
32.63,1622141396432,2
155.79,1632118370650,3
120.76,1626543391803,2
102.45,1632175909972,1
29.71,1628292709398,2
97.25,1633529600726,3
72.89,1625764971577,2
187.93,1633848500678,1
142.56,1630857481843,3
14.15,1628094880859,1
103.61,1623652524593,1
0.41,1624020306275,2
2.89,1631865140283,1
77.55,1633266375948,3
44.64,1633107147026,2
133.92,1625154359257,3
277.09,1622705800000,1
134.74,1633178467612,2
285.21,1631484461827,1
107.85,1626798298155,3
205.29,1624044654193,2
59.99,1624816411854,3
92.99,1624989956248,2
46.19,1632040271153,1
202.72,1621495676780,2
161.92,1631666656609,2
70.42,1621467597404,2
40.51,1631130974176,3
135.49,1630574744235,3
46.77,1632816213518,1
0.29,1623457599273,2
46.19,1627363344613,3
167.49,1630873940012,2
84.11,1624735845482,1
7.75,1626962102349,3
88.35,1631321049920,1
10.61,1633398496567,1
97.17,1626214087723,1
56.0,1624882268087,1
17.07,1631622826197,2
69.32,1623200766224,2
171.54,1632526407155,2
44.12,1621802146208,2
72.77,1626053864988,2
8.01,1621044636514,1
45.6,1633758727209,3
109.64,1633391567766,2
22.76,1620502208725,1
13.2,1621268590511,1
155.09,1628802431492,3
70.64,1620040913599,3
105.37,1627603434330,3
116.27,1628801938853,2
154.57,1629647392998,1
16.93,1623012102279,1
9.78,1620344698916,2
81.64,1623151961564,2
14.76,1627882239770,1
152.68,1626919499309,1
59.46,1623459198107,3
107.82,1631691504333,2
75.27,1625654019910,1
92.73,1630954327334,2
27.59,1620615010478,2
60.8,1626214473271,2
89.35,1631595687668,3
98.54,1621591889246,3
97.36,1632322110091,2
47.94,1626219773184,1
166.6,1628471886972,2
98.38,1621323527720,2
170.03,1620263430656,1
51.47,1625232572632,3
65.77,1631208201989,2
45.36,1620578834908,2
63.78,1623596019086,3
119.25,1633512326589,2
2.26,1626506596323,2
12.93,1624188864737,2
5.94,1621624078872,3
57.95,1627717945361,2
70.59,1621049741656,2
216.07,1631740861035,1
3.07,1625273050372,1
149.29,1632416618061,1
104.06,1631812568480,3
73.84,1626890590317,1
125.0,1628983760975,1
129.11,1631626452320,2
150.28,1630626183030,2
67.42,1624837202997,2
254.48,1620839353647,1
50.79,1628818562181,1
3.11,1623925578088,2
211.33,1630770630260,3
22.43,1630072375642,1
55.23,1627006450093,1
14.65,1632473948357,1
81.49,1626829272473,1
128.84,1624711000171,1
36.61,1625732734775,3
217.4,1620075775729,3
84.56,1630513784508,3
76.83,1628886203495,1
12.45,1631957413665,2
67.04,1630198167607,3
97.02,1622876728164,3
67.22,1624619388038,3
172.09,1630147545086,3
210.97,1631090998886,1
134.31,1620908593137,3
218.35,1626488956145,1
142.09,1630754052751,2
40.42,1620398229419,2
1.96,1630642600251,3
102.6,1631226204355,1
92.99,1630712468572,2
16.04,1621632499615,2
156.5,1628006350722,2
191.89,1629663806593,1
67.15,1623302109642,3
56.56,1629258599099,1
122.34,1629366540888,3
67.9,1625031946027,1
48.27,1631434612391,3
63.05,1629106249822,1
4.48,1621642978713,3
0.27,1622721540760,2
66.46,1630358906278,3
165.29,1622708058051,1
33.02,1627860448926,1
100.68,1628905379105,2
57.81,1630360441179,3
130.19,1628681142706,3
276.13,1629383339758,1
67.26,1632657963716,1
19.02,1622100237999,3
30.06,1629892740505,1
24.73,1630619307863,2
104.1,1629680803964,3
92.06,1633233959637,1
161.02,1626683124697,1
0.86,1625453420973,2
92.4,1625996216930,1
16.23,1627488976110,3
73.67,1630917784981,1
29.53,1623404813929,2
106.27,1633667774373,1
75.17,1628775266839,2
128.55,1625321397848,1
96.23,1631364084316,3
113.51,1630812580285,2
16.27,1633669474523,1
20.69,1619976422686,3
168.18,1633385602682,2
51.14,1626848440985,1
55.08,1633658778135,3
47.18,1622623788968,3
22.7,1622907274166,3
144.91,1621872787062,1
59.68,1621411472623,3
50.12,1623313331883,2
88.34,1622358736580,1
107.31,1633624704572,1
90.28,1631985289105,1
14.07,1632952276246,3
105.73,1633249871892,1
71.72,1624755111812,3
222.86,1633352166956,1
111.32,1625823922302,3
3.73,1630246402729,2
14.4,1622394728798,1
71.69,1629549578916,2
103.5,1619909918785,2
150.44,1626969851326,1
106.36,1622606583178,1
157.77,1627066211917,1
76.15,1627759606206,3
135.68,1625532241612,1
127.73,1630378795439,1
116.49,1631756252227,3
311.31,1627260000439,3
92.78,1623568148484,3
126.9,1632944024985,1
83.05,1628363540249,2
170.08,1625409090263,2
188.42,1633539843470,1
139.42,1623411501094,3
116.18,1630526696377,3
7.19,1632032953946,1
98.39,1623947718670,1
24.36,1633494240965,3
25.51,1620734607029,1
131.23,1627946083727,3
85.67,1623457003508,1
168.53,1623448237252,3
14.63,1628423751879,2
275.65,1631648265276,2
53.97,1631161291155,3
19.04,1627358664392,1
111.73,1626547089272,2
132.23,1623677371348,1
120.36,1623351655958,3
14.21,1624120863109,3
157.5,1630800105852,2
271.57,1628106579388,1
20.49,1622596449953,2
77.41,1623414711434,2
28.35,1628355501898,3
22.96,1632067809342,2
103.7,1620071230939,3
38.88,1628030532362,3
34.0,1621583252622,3
119.74,1626010189988,3
160.76,1624371236284,2
16.67,1625133894557,1
190.93,1630380830766,3
111.23,1622734029772,3
82.93,1621177070728,1
3.7,1625163671678,1
45.43,1631754347115,3
6.8,1633524044859,3
20.3,1629287796236,3
199.21,1628501815503,3
98.34,1628546564136,1
55.26,1627020892833,1
10.05,1631197805782,2
54.77,1632962675501,3
4.53,1633255067728,2
193.43,1629072491577,3
1.29,1621742009423,1
54.28,1630249557383,2
50.29,1619997176807,2
100.97,1627969948595,3
47.65,1632315839049,1
52.09,1629195104102,1
8.0,1622579626396,1
87.5,1631669819517,1
220.25,1628230192817,2
68.14,1623657213131,3
145.97,1627505591824,1
94.43,1628943804067,3
79.38,1620900225600,2
126.94,1622276269283,1
63.58,1624638669018,3
125.91,1627158568191,1
0.97,1631872926684,3
11.08,1631802983215,2
39.96,1628226371083,3
1.49,1619963134582,1
100.3,1627252017518,1
13.79,1622109002847,3
102.05,1628963807632,1
57.29,1620440539854,2
42.79,1623673361827,3
32.37,1633813047584,1
76.5,1626203838008,1
79.01,1621468095251,2
71.31,1619982908521,1
23.0,1622602513647,3
98.73,1627556846816,3
102.74,1622770859158,1
45.97,1630259843443,2
8.38,1631294298651,2
106.76,1622496734690,1
169.87,1623071518495,1
16.49,1621449314199,2
102.28,1624805063810,1
144.14,1620026823407,1
217.5,1623295404142,2
57.58,1624541554426,3
111.88,1628316647084,2
72.48,1625117630821,3
147.44,1624489937496,2
133.39,1625888862355,3
92.06,1633267366575,2
35.12,1630542015267,1
130.72,1622129669669,3
54.99,1627078508123,3
146.32,1631098702432,1
7.15,1632545445840,2
116.5,1621083137996,2
21.59,1632991886897,3
68.26,1631964993301,2
137.63,1629018368840,3
75.99,1624844236645,3
45.15,1623314450892,2
178.37,1628295841514,2
123.02,1620966319148,3
24.37,1626242557712,2
21.95,1631408178054,2
35.39,1628703456329,3
37.26,1629497853229,2
185.97,1633479549046,3
85.32,1622200768391,3
221.35,1629745639246,3
98.54,1632577798246,2
67.57,1622244597924,2
133.89,1629508234753,3
37.64,1625545303429,2
71.36,1625226097539,3
180.21,1626482304226,2
20.27,1623137127934,3
119.03,1621962449021,2
86.84,1630846990569,2
104.35,1630309103485,1
67.43,1633263136632,3
39.04,1622476894427,1
136.17,1623037287701,1
57.73,1629939338293,2
44.82,1622607206722,3
29.39,1629491460823,2
67.42,1624478062669,2
134.2,1624893821228,3
69.98,1632805191561,1
143.04,1622212535678,3
18.74,1631954102472,1
111.59,1632714874880,1
172.09,1627010043360,1
59.1,1632037868664,2
50.23,1625811925449,2
21.42,1633700381329,3
171.15,1621734618769,3
62.38,1620966269870,2
36.04,1623686953541,2
88.11,1625939667262,1
146.1,1629408732626,1
6.84,1624074338061,2
158.5,1626017019253,1
15.37,1628489628232,2
4.39,1630044916698,1
41.22,1621388295878,3
16.25,1623085715523,3
29.88,1621866386978,1
60.72,1620671329179,2
95.23,1623499768417,3
27.66,1633326075487,3
169.32,1631130083720,1
148.73,1632217317811,1
68.74,1632400280824,2
11.58,1620828725860,3
15.09,1629002778200,1
